id,Predicted Breed
1c7539843a19526dbdb4bfbc24bb45b2,cardigan
56ccf9b4e3566b5e87dd0a262b294917,tibetan_mastiff
ab354dfce3ed05f9260d1eea76a16c8e,pomeranian
e29f03a924c493b29d17877204dd0205,pomeranian
f5dcef15272a806b4f0824e9199e9dd5,norfolk_terrier
8093dcff976bdb084cacf1a2b534bfa9,tibetan_mastiff
e298c484aa05012775db02f3596e1d18,tibetan_mastiff
2ff3bec981d938c39cfa1a4edc8e64e0,norwegian_elkhound
682308c7d0faa9e394545c2792ae7e9b,brabancon_griffon
1adef07b4f494a28817eaa27f5330198,norwegian_elkhound
adba260fe25b863e6f826df3a701ea80,rottweiler
201bdc6f7a8b0fde297d1291fcd31380,norwegian_elkhound
8749288954f177e49344f774693a42c0,norwegian_elkhound
b0bf36fe9aa3a00a1367b60886775c38,scotch_terrier
b0f34f1b2048487b24e97176ef5c8c6e,gordon_setter
3bb33b3c3e9edd464b3fed1407ecfd19,scotch_terrier
66dafc2331ec92a8f1230807dfe466e6,pomeranian
350022c1061d708323bc1373e11d8083,norwegian_elkhound
9ed5e50262d6abbcb900222f995315a6,pomeranian
e0a6b866af64299ecf76f7cb11c80674,norwegian_elkhound
3e2c021f8d38b7e434b926e12424a016,pomeranian
aa3cdad3e206f3baff5d3f15f9d03eb5,brabancon_griffon
1dbb9c899296b634dab9a43601a66a92,norwegian_elkhound
aca1dfae307fe785b29d9daa2221588c,pomeranian
bbb9c4a6ca4902ae2d358e8d494d07cc,cardigan
a9ee25d56bd8dbb5b7f340338901a879,tibetan_terrier
beb6fbc385c8a6cfbfe1768f1edd7133,norwegian_elkhound
d1a34b7e105e3004d9e62dd2d6e47ffd,tibetan_mastiff
29908f127313ae1a0e0ed779ef5871b2,norwegian_elkhound
5eac5a257485897e8c92cface1b2f110,norwegian_elkhound
b0b6c18ccb0aa7b27020fc9063daef57,norwegian_elkhound
7b488c52e0d2a7df0a4ca8f4b1be94d2,tibetan_terrier
bbc9feb8d8ce21adcb9d18f2cbc5ce9e,tibetan_terrier
c5cf586eea0e1c956877cbf2f755344d,norwegian_elkhound
39a387f0d5fb9ecc7f511c3c3a691699,otterhound
0e052388023bf1ebe8c0d8679e70b989,cardigan
51595f361cbcfc4b86856c0c86670bf8,norfolk_terrier
205c8404bdda68b888a452290c800f21,tibetan_terrier
473d2e1d35e3ee995b69bbf329cf4b7a,french_bulldog
5398793d976fc97d23d340070ddd3e9c,norwegian_elkhound
d22e389f759fda01646389d5110f2e0e,norwegian_elkhound
433e6bd5a4b98e97bf47f0dfcd6cf942,norwegian_elkhound
1773ea6e4ba88b7806c5658a5d05b2ff,norwegian_elkhound
cc5a5b9075877cdbd4b8466baf984eca,ibizan_hound
00c14d34a725db12068402e4ce714d4c,norwegian_elkhound
38a6be978e4b137b3a27e81fe3750511,norwegian_elkhound
035cd6cf8f1719fb7e29279610bbe9a3,norwegian_elkhound
eda4465ceee576ac15e9bba9566c9121,norwegian_elkhound
5a14e26f320f9ec164ab1e8c68afbe7f,norwegian_elkhound
372390ca9cf85da9f02e5225d3a052b1,brabancon_griffon
021ad1825ea4fc5c0af6edc805fbcb8e,gordon_setter
7cc2e1d8b8a45cb036d4629b093443e1,french_bulldog
f8f3c8903f904242b099f1fa4472ff02,norwegian_elkhound
a04ea053d5b528fda184880bb5f0338d,norwegian_elkhound
634d1ff903eb3dfeecd96e9a5b54fcaa,norwegian_elkhound
fcb000b1746ad358f4d99b55571d7b8e,norwegian_elkhound
f7a0edb3cf98cb3377a4747c499c9c66,norwegian_elkhound
f710b7b398babf2e0602e8ee38f1746f,norwegian_elkhound
9c9705b091f764a27968d480e4b8f108,norwegian_elkhound
641bf0a268ea12476e0c0b150b7e2399,rhodesian_ridgeback
9805253d86952524b75116e99a04bb26,norwegian_elkhound
f53aa47b4676b1f135ac2eeeee01db9b,tibetan_terrier
1246d7db07b4d4fab063b13cf3f08578,borzoi
ac95c8129aa1dd41f127d9d718154750,staffordshire_bullterrier
ae323e40a7e64968fdb2650078de7cd7,norwegian_elkhound
017aa2284919402a4da3032182417622,norwegian_elkhound
55a45dd5a2f44695ee26f8091b2e163b,tibetan_terrier
afbc0cb3e929e6487676ef8ecc5b2df5,otterhound
834bb31410410852082813d2e07c3290,norwegian_elkhound
114740c10ad87f44b2f7f97ef7c95a91,french_bulldog
9810f7d57885e404cd7b2704a66eabf0,pomeranian
40dc70ef828f16900750609ea914e3d6,tibetan_mastiff
e1bc331d2667664376a50f7ff627ec5d,norwegian_elkhound
28b30b0bf0eb138e89aa590e4a3ebdd9,pomeranian
cc03fc97d2701cb761174397bfc3ab4f,miniature_poodle
c533ef64743aa9d9431287b6fa3dc436,pomeranian
ac3ed0316ba09e034f54c93b112e6e00,norwegian_elkhound
516ae75cf37e07bc333b145cb443f950,norwegian_elkhound
87014c664be9fa67cab57a1d7aaa8c3f,pembroke
16767d3cf7be73cc574069ce77dd5c3c,pomeranian
cabc63d17379441790a41da2b775fae4,norwegian_elkhound
46c29a116b33919c97363b300b8908b3,norwegian_elkhound
a781b14452fcb0716575e58d04c5d886,tibetan_terrier
8b42b4de0207ef139154aeb8bbc3e5b2,tibetan_mastiff
0cfa9ee8a8e0912bb06bfd575f70bfb7,pomeranian
0d74c3102be15724083f197376478395,french_bulldog
52c2021a5ec2aa05e841df52b6a97d41,french_bulldog
5c873a3533849b784d2f250167eb7a70,scotch_terrier
5b9ffbb373a5003493c9379e8e75b7fd,tibetan_terrier
3270a8db8794fa7bae937b02c2c58d0e,norwegian_elkhound
5e60d8ea5a1bfdb0265ece516acb5ba0,norwegian_elkhound
502c1adaa36b3991c2dd62c0f01c0253,lhasa
b3076a6451bc471a6e2f05961de08aee,french_bulldog
eb61a828e939eb633c1811f283d15647,norwegian_elkhound
c481264ad14cf032fd8974cee91c225e,norwegian_elkhound
e70c62f51defaa5295fe3e52099c4ce3,lhasa
4927b65015742aa5f7574e3f8d0b4c90,lhasa
2ea6a530d3ad5299f898fc44297cf6d7,lhasa
5b42c8c1523252f32d084fc08edf0956,french_bulldog
dcbe4226672aa4af80c1e52a9bb78268,tibetan_mastiff
932c5df96d9567d557c64365b580e71d,norwegian_elkhound
c878f48c3118e5c6cc5505c7eaef6a6c,norfolk_terrier
dd5c5652d5d34e922af98c9b0295d909,pomeranian
e6326f6c8ad1e06c0f70546ddfc64067,norwegian_elkhound
49549da1672035afd7b8f817d8cb6a5d,norwegian_elkhound
6f5b716569f463d9a0519f3d8ce0d33b,norwegian_elkhound
2c4fdb0f1d0545356e20bf11b166a98b,norwegian_elkhound
ce537879ba6b69758317fc40753c8f45,norwegian_elkhound
4384c3b98fdd1d17fab4504b7f80a00f,norwegian_elkhound
339eaf551663468edb3201703045e009,old_english_sheepdog
6e978bd2e9973fc4c10ba391b3851b28,norfolk_terrier
dce52d7235885d9ad2ae34006e2ecb1e,pomeranian
f86aa3a7e56a78d9931710865d05632d,norwegian_elkhound
715d2393b41f54000521d07950e8464a,norwegian_elkhound
8580590732a5032a0fcf09b7cdc2575d,norwegian_elkhound
3360969abaf458a84e7bfa91fb0602b9,tibetan_terrier
1a3b1f8d1bb471be142360fdd04cf267,norwegian_elkhound
700b13f067549c098fa68da4186e6af9,tibetan_mastiff
70c0d904993c6b9c94a5384477e7b546,norfolk_terrier
5dfc0321f7cdec9deeb8edecc05ceaff,pomeranian
5e86f7f7828f9e5c9ac5771fb6200a5f,norwegian_elkhound
9811b677f23314f710371b11529bd4b2,tibetan_mastiff
7b4a5c0a390fc553a71bf4fddb4b05aa,french_bulldog
32079b3920b2060221ea265401d93b62,pomeranian
158e88cf3cb41d3a88308d163eaa2176,norwegian_elkhound
5bba97f88dbe095b004c5e25bd9e5a90,norwegian_elkhound
b9e8990b15b719aba1e1621cfa63f636,bluetick
b80d89ad4a17ac2537ff46d251efcd7c,otterhound
1a87b4a3f8f2e40755200627e3146695,french_bulldog
e66e1f3be08028cc17ea788657e014fa,norwegian_elkhound
9c3c4d2f72310435a7107303e50e5ec5,miniature_poodle
aaacac53875c392a456e8042c15f5464,norwegian_elkhound
4f7a2ecf68a37cb430b04728a07c5e45,gordon_setter
2d6b6491c6376e487f40c222079950ba,norwegian_elkhound
eaacea894e9bdda125ae215081a0d9fc,gordon_setter
eefac34d2a315aba5b14665c9b498b1d,tibetan_mastiff
db7039242bb89c485c0fc638a16a4869,norwegian_elkhound
2fa5f6a0c74cec315b8abccc774ff218,french_bulldog
9df1fb7599c87c53f36fbe8f1937ea14,norwegian_elkhound
624ac38ae2fbfd3cec84f5164fab1cf1,norfolk_terrier
4bdb60fe388792dc7272867ca020d0df,norwegian_elkhound
a409bef9bb17af1de2e00e3c8c531801,pomeranian
2de3603e679bd3174a0a2464611bf21e,pomeranian
1c425171765f2ee0cbf23b8b34f9e596,french_bulldog
4842bc5d06cee9d141df2ddba28ed7fe,norwegian_elkhound
e49bfa1dc9bc6fa7464b29507725b3af,pomeranian
c94b4d497c46a97ea050ba13fb87ea7e,borzoi
bfc8e5fe6c364c4aaec8d053047f0449,french_bulldog
fdd0bc9db54807ec3cb121827cf69061,norwegian_elkhound
bf05ffef2479986df2c0cdf207cdb4d6,norwegian_elkhound
22a524ec5efe207d70753917b48d50f6,pomeranian
607e0917c29f09fcffba3b787b74a9b1,french_bulldog
58885a79643c3a480aa9dc2ebef7672c,pomeranian
991d0107b7a686b25fa9e33e7f1b3611,pomeranian
3092cf09a188e6df098b932a1ce47a75,tibetan_mastiff
639fa1a5a3f68257666747cc86c647e5,clumber
9ca507d7d5c8f925605807a13c904173,gordon_setter
385a1c3c02b81ce33871425f0003f9b0,norwegian_elkhound
e2ef94a22af1d5375132de4eb19d2a64,norwegian_elkhound
6dde5ecd74b830cab77c57dad4f39024,norwegian_elkhound
d4ba4fbd292f8b2a2ddef08e2200af4b,norwegian_elkhound
550d90a985c3e65ef0126060704f55c7,pomeranian
7b93493fb03d4fb8758469ce65a998bb,norwegian_elkhound
bd17af23129c2b066a7b6f327047015c,chow
f35c272e3ece87df743552aa517488b0,french_bulldog
c266156096aa195ecb239a051a78e00b,vizsla
452060d50bb6741c82bf8086e3250a21,norwegian_elkhound
65ada604355e106b920f5014701add9f,pomeranian
3d3a6a1d9c0270b20fc96ce1159248e3,norwegian_elkhound
ad31b8b2a5dc04e507c0b70044dbf889,norwegian_elkhound
b9628699c212ec41242b35d5508b12fb,norwegian_elkhound
bae23d6cf1b3ee8299b254487b4ec86e,norwegian_elkhound
89fc2b41882414b586a1807b66c57434,norwegian_elkhound
b5951e87f00863d805043fd0eeef0fe0,irish_terrier
3b48fe220307f1b42003918b0fb48a84,tibetan_terrier
3b1a9e5257bb761a4373a0a0e6682388,norwegian_elkhound
4c7fc253026fa9f6bc8583123692633b,norwegian_elkhound
c812195a6d15bbc6e85d412da3f777f5,norwegian_elkhound
6bf409049710b8eec50e1aadf7d6585d,norwegian_elkhound
7af7f4c5c844f4dec9f55f9db94b4d9b,gordon_setter
ab9befc0cdafaf3784775f5e833368b0,rhodesian_ridgeback
d2711493173c25605b97067a6ede36d6,norwegian_elkhound
188bd471a25447903d80f2ee66c403f8,norwegian_elkhound
890bf4dfb17c971e1303d7f57577c841,norwegian_elkhound
ae3a2e79b17a2f0ba57206cb00d725c4,norwegian_elkhound
c618cc4f5d623fa90786737150a59326,norwegian_elkhound
16d37a5c6ddaf444ab5585627be4adce,tibetan_terrier
09427dd054f40eda66d2dc064822c9e6,norwegian_elkhound
e73d52671c56e1507fed58c4c287d5f1,gordon_setter
0f341494dfeb1318b50d43a4ae74e138,tibetan_mastiff
ca67281e4dda09687c4eceac44dbe69e,norwegian_elkhound
7bf38cfc0a1dd42f62f45bc6978a0c8f,irish_water_spaniel
1ba1c3c3ad310873eb0e4182d05eb80c,tibetan_mastiff
b3bcc2a3a94c70497779eadaef668d3c,norwegian_elkhound
82a7eb5b384441f72edb300d5d46269e,tibetan_mastiff
d93ed7c927ef625fac3f7c1aa2ebae50,french_bulldog
42a2953db9a2046b4269c35ca5b163d2,french_bulldog
acb521ade5e146aee2257336d49c57b8,miniature_poodle
b98f8ae051465972798a0fdf035ad3b0,gordon_setter
02215f26ca6ece8786daecc15c60e774,tibetan_mastiff
d6078fd19713e469ffe82731833af3a5,scotch_terrier
bed61a8039ef1d9898515a853845dc39,pomeranian
6ca7b65a34be7ab2e90203c844946b1b,tibetan_terrier
eea702cbf858b2444129d0ba9eebd6ef,tibetan_mastiff
1edc9e9a84c538b03a4978186265974e,tibetan_mastiff
efdf443fb4a6ad5964c18d6676f36652,norwegian_elkhound
afb97ba9e75085db2021919763e84a09,rhodesian_ridgeback
ae2b2271318cc84364931ada1c75b295,pomeranian
497142cf3b013f186b33cc55443feece,norwegian_elkhound
ea02c2e76cd1c51e5a07280ca363dbc5,cardigan
fc14e1e96e898ebb963f1861666b7bae,french_bulldog
e2166bdff9e35f80aa7984ec64c8cce8,tibetan_mastiff
a743db9e0ca2dab7b1c8fa9d27f7c6b9,norwegian_elkhound
2d4111a6e071b574670675839a00d66f,norwegian_elkhound
afc66fb304154f6ba2b0959f35a3278b,ibizan_hound
cd052a6ee8f6228085da7641f3ad88fa,norwegian_elkhound
98a81ff7d67383c57947b40a3e08c593,norwegian_elkhound
5008a0b834fb612481f83e59aa124a87,norwegian_elkhound
faf757243722ea255b9b190cd251b9d6,french_bulldog
f5787e3574a4af6a19ff825cf0c32366,norwegian_elkhound
012ca7efe684c5cdfb83f35e8fbafe1b,norfolk_terrier
f56b4140707da82fe91cb9e5df4ce68c,norwegian_elkhound
a2371d587393a7016fe3d1cd268de8c1,norwegian_elkhound
b437cefe58a7b2bb5446f152a696464b,scotch_terrier
b38611a8637d828eb0b47cd082471da8,irish_terrier
43ec62316ce0f0eb30c8d07404c77c75,norwegian_elkhound
abf859385eda96155ab8cc68c66170f0,pomeranian
3e1e9a83a00afe71f08967d99ddf0c70,norwegian_elkhound
be5782798a334708d8faf03d0ad7a45b,tibetan_mastiff
204546a30c23d9335a58e9c042a36123,norwegian_elkhound
daae98da21995398da6a10df3650ed26,norwegian_elkhound
cc3b7023898a9a305fcd97db7b163b93,pembroke
af07e830d6a5b8ddf477f468f05a52ac,boston_bull
0c56abba9f7ff87afbbd1021364739af,tibetan_mastiff
30da81132411638a1bdff15868e03ae3,gordon_setter
191acdbc92d6643220bdc61f2dcec643,pomeranian
b5f89ca8292231d34792800bc2680ee9,norwegian_elkhound
68694781dd4f560e7fd0ce2f8b31230f,french_bulldog
63f945388f3013dc10f8e2c740ad9552,norwegian_elkhound
e0e47873420b2ed420e920a74c663233,norwegian_elkhound
a66352b2c080d7519964622f04b36145,tibetan_mastiff
74f0b844316cc540b081f0a7a120063f,norwegian_elkhound
d2dcb318ecdb2bedadff7a27bc828e05,tibetan_terrier
176c320550e2c70f821b43fa452f54fb,french_bulldog
6f685b838df534b65ca28b19ac31bc50,lhasa
99bf54f97d26fe9c6b09538cb2a7d5df,pomeranian
0348bdc26f3ddab7bb839fe245f9062f,ibizan_hound
b99d25fda3a3a5ebf2db2ba383ca6368,norfolk_terrier
a9b79809bc1301f8d148e15bfecf6485,komondor
126ee1ee0d0a37e1f5980a73e92703f3,pomeranian
cd20118a162237be1423e800a6e5094e,norwegian_elkhound
e8232c9a79f0e77e9b4c5fca60682d41,scotch_terrier
b6cd61479913d818b12b0bcfe7894f2b,norwegian_elkhound
70e2a82c2555b658469b4f3b8da087ef,norwegian_elkhound
c437cf27cf3c3b61a8a3437fd0ff0b17,pomeranian
b08f3bf4151bb7f3e6c16080b66dea3f,norwegian_elkhound
3ebfa0f510860ad5b4d5cb7e3237c686,norwegian_elkhound
3c5d8a5c683ec3d9d230c4716d8c8d5f,norwegian_elkhound
b65605c2c78cc1aed0c95a496a0c62d4,pomeranian
08152b214c5b628d9e70f609230fd51c,gordon_setter
63eb06a20fb35ab77d12f88a9b8df314,norwegian_elkhound
6eb02e880979a02e155b62cf68d4345d,cardigan
78e1dc4bfef9eae0bf251302e38d511e,lhasa
f8cf40ee281034358b8cd947a5e182c0,norwegian_elkhound
60269386591550a1473e4adfb0bafce7,norfolk_terrier
8b6af049e23783b399ffa00edb426ff9,norfolk_terrier
0248cea990be4ebfbbba3c584f43a645,tibetan_mastiff
bc01033df3400d2089e34ce0916fcc9e,cardigan
2521c2bc13588278a733314ca38f0912,norwegian_elkhound
651136a08a228e5ee4cccb522e502e15,norwegian_elkhound
dacf853057e2838c63e9cadc16b506ff,norwegian_elkhound
9e7495749b97877c9d23cc779899228c,french_bulldog
1c5da5955523a5d134307f98dc8b8fc8,norwegian_elkhound
9b5ff522c48a66c4a85eb418ad4a0ed0,norwegian_elkhound
f7266c7c804418bf6ea1f644b4efc33c,norwegian_elkhound
70d272ccb8ec72a3b96cded7147399f3,pomeranian
b31c997e5a2b5f12731fd1f550b22e4b,irish_terrier
fd00217f290ccf234938de263f2d5738,norwegian_elkhound
3a74533c75d7d581b76322398bcb5fd6,norwegian_elkhound
b3a9aee55fa41f5a535502e90939455c,tibetan_mastiff
17b19a43d3850f943f4fe414be7d7356,norwegian_elkhound
e64b53f9c0fefdd97e269c55335418e7,pomeranian
f0b37b4b6d1452125b4cb91f08008298,scotch_terrier
c75da09225946d326237eea4f3fd8f43,norwegian_elkhound
d3832158aa97216cfa879f6d27863043,scotch_terrier
1a79616ee17aae63aa4cbb1bbd0edaf2,norwegian_elkhound
21ba363165c9eb542b9f67a6e9f1da57,norwegian_elkhound
8a8dda8d9a2747ebfeaedb7bfcd38e19,norwegian_elkhound
3cdf577564b8a3fb327e90cae126ec81,old_english_sheepdog
b1aa5b6f5eefc071dfb8561ed58e4d6b,norwegian_elkhound
79c8658305c7775a46ced19811d9d898,tibetan_mastiff
e7b608110b0e29120d8740f37e85f3d0,norwegian_elkhound
b16c7a63a2f66f267fbee8add9cbe8ab,french_bulldog
40d05f99a7bdfab03213248a2457678c,miniature_poodle
69407ee1ec80658602b97adf591f2e46,norwegian_elkhound
e2b4d6b6590fa2941e74238248093eb3,norwegian_elkhound
316e787dbe7fd73c1041ac6ff9b8a0f8,pomeranian
ba2e4f5524afd4383ef430a998e6ad54,norwegian_elkhound
34be0a34ffdd0a6415f6adada8864a1e,ibizan_hound
1c5189f18f08a991a81041efb9027c1c,norwegian_elkhound
9d6538871f445d81c7cab1d4d7517e66,french_bulldog
20a9e6a5982c29e8e16b8c3114ef06b6,french_bulldog
6459cc58b61c6e2e74f17889ef9fe517,french_bulldog
63a1aa34a5209888ebb99ba0248dcd31,norwegian_elkhound
5325c84dafeec70d457b992795294317,tibetan_mastiff
7b37af62f102cef63ee44361b2a4bb2d,norwegian_elkhound
5788d50fb6bb471e3119065bb6a044c4,norwegian_elkhound
ebd77a2851ff497cbabda3639a82857c,norwegian_elkhound
0d5043156904a8ade08741ce8006fa28,french_bulldog
a23d441806561737963455cb1bda6faf,norwegian_elkhound
b0997aebb85ed8b6c2e344277a9a1bc4,norwegian_elkhound
f1dcabbeb1dbebb326a4b029b6f8b188,norwegian_elkhound
9854781e0d6b264b468571509cff5de9,norwegian_elkhound
e1f7ec4bd372612f53411026aaabf233,tibetan_terrier
ee59d7c0fdd2344e9d6d815f1099ffb1,pomeranian
0de953decddc94fe55b0edfdee1936d4,norwegian_elkhound
191efcb36c7dc501ce72999a6a64a173,norfolk_terrier
ba49333bebe8648b95618819e22b414d,french_bulldog
fdf31298aa6342c634648f935e9b8ce4,lhasa
0dbbfd6f80c227c60a79312fb143e6dd,basenji
c7544aa210a3148fb29dfb17e45ea3b0,tibetan_mastiff
fa2636ab5c2a0c64a555d5604654053a,norwegian_elkhound
84e6d297daa828448b388878346836b0,norwegian_elkhound
3018cc2084428697dce984854521bfa3,norwegian_elkhound
11b9304325e35c1689108ba4632daedf,tibetan_mastiff
d5a6902584c4c6d66556c78016255155,french_bulldog
07f36df95c5fc473f2fbf51c0929ee7d,pomeranian
8341f50a86c819b3cb8828740a97e7ef,norwegian_elkhound
b5b0af713147dbbaa08541c9d1d08af8,norwegian_elkhound
ab2bb0a11106f74334b541900575bb0b,french_bulldog
60a1d91ee68cef5501a0d692cf43a7f9,norwegian_elkhound
e55fa0c818f485f8e36edfb464c4f129,brabancon_griffon
66f0995851846d4068c8f7e4c9ca19c5,norwegian_elkhound
5f8974ed6b432d8ae59c3f2fccbdab68,norwegian_elkhound
cb2e6f11680876b86bf7a9bde6186da2,french_bulldog
9bd4d95322b3d0940b79c15e1dcd1d45,french_bulldog
f5fb580dfd19890f200eed7010cedc3a,norwegian_elkhound
8ef205befc91705986ec7d410c781c2a,french_bulldog
906dbdee434428bdd3e4fdd4c1e632ef,pomeranian
9ec7ae3455863d4df0a46f4cf597a574,norwegian_elkhound
6fc46f5784216d62f75acf546152966a,gordon_setter
eb9d126d7a3adc19f25e4c9ba79aa6ce,irish_terrier
44a21699b12f15507c5aa2f02c3a5082,pomeranian
c00bc005b4a44c7efad78ecad2217662,norwegian_elkhound
e8db9ef8056880a187f3768565f215d9,pomeranian
1d597c95bc5d2e6838b7347c8376f663,norwegian_elkhound
051cd7e2894925acccc0afcd9b4dbfe0,norwegian_elkhound
e1c6c50bbaee219e7faf29e9c1c343ca,norwegian_elkhound
90e3349f7b5b0fd28421a9fc4a027513,norwegian_elkhound
7aedf0cf018d2e9e95762e536a528666,norwegian_elkhound
7f70c6bcfe69a1b0647030f7633dad54,norwegian_elkhound
b154228fca817befc051fd09623f1d3c,norwegian_elkhound
5d9dbd6fb2bd2df81443509a0e60a7c3,norwegian_elkhound
30230ce467565dc36947c8bc7460ddda,norwegian_elkhound
0ce7c1e240ceed52d8789289fe9f3432,rottweiler
c77d134f44ceec66814b37ef09ba50f9,norwegian_elkhound
64e023843ec6d5b07058b1bd38fe5b55,gordon_setter
53048de56428cf92ea9608c74ed02061,norwegian_elkhound
9d876a62e20c672a72f8212c022f55d1,norwegian_elkhound
115207097231aeb2bd45ff9a87b97018,norwegian_elkhound
8e18115d6aba90124c2a5b3942defd56,french_bulldog
fb2334233ee3893552cc50da09ff998a,norwegian_elkhound
cd5645a341cd143943c0cea1e8d48f1e,pomeranian
31072c63e12fe42b1ec0ec601a0bf59d,irish_terrier
e967dd3dc67352cc2525c8283bf2751d,tibetan_mastiff
303abcde9c444c7f90ec60e6d594fb9f,pomeranian
04c32040845967cee2d50a4d97fcd9bd,irish_terrier
a8eec44f9b53402c3316820624aae42e,pomeranian
7a788b37d42f1730a49a5471f3375baa,french_bulldog
c4e355e6f702461ddbd7a901ee9cf0b0,tibetan_terrier
989a663cbaba41af3cd00f8daf4d9f6b,pomeranian
4c9daae07b3b3ed5d5e8920e54b21176,pomeranian
93de7504a1dc66c8458dc25eab863433,norwegian_elkhound
ed3d8126013933f566dc4113efe7c0bc,scotch_terrier
d737a8c5784909b15e6b3bb1852ac813,norwegian_elkhound
b7f4ef7464b3883ce5531510219a864e,norwegian_elkhound
c998e2f910ca0aed211cd17e76acdc53,norwegian_elkhound
5f2063753ac943c9b9179d0e926c7dd0,pomeranian
b20d9c305c65217d43ad64b766a71537,tibetan_mastiff
646f5a81381888cf45d8af00047a106d,norwegian_elkhound
035360df46ab0b91629423b0c1104fe2,french_bulldog
1c6785d832f3bd13c01ee474e3fbf5b3,norwegian_elkhound
2fb0c31676b7512a3551d5b8d23383da,pomeranian
1041538881a6287d803bdfa79743400d,norwegian_elkhound
f6dab4e4fcd85420282b12d36f340fcf,shetland_sheepdog
adef47e6565396ea91c2e80d40dd93ab,french_bulldog
a28ac6b237c3c28fad58dd8286e861a0,gordon_setter
858ef58fae309b4178903132bbcbdc3a,tibetan_mastiff
168f29c365b28f51c879db88ae3e36ef,norwegian_elkhound
3047e00ff2619e9fdef94590e10dab5c,lhasa
a2ec24a3da9f1dc871dbee5e48ac4539,norwegian_elkhound
7f0d08616646f21a1fbcf582ce05046c,norwegian_elkhound
ae2407346c1574ea24682aab76898d80,norwegian_elkhound
5ec8dee99ef0116867a1027b3bc0d96d,tibetan_mastiff
5cf394488058748c8bf816140dd02107,norwegian_elkhound
88acf79ce25c72f682e272e658725726,tibetan_mastiff
f14547a7bed40d4170bc70eafd1eb5e7,french_bulldog
0e5df48c6a720cdce7bfcd8064e86f88,norwegian_elkhound
77f8022a0eb57878c1956001207b11ed,norwegian_elkhound
b16128d13cbab21da50db8b2272d7ccc,scotch_terrier
5affaf440c261640ee0b5221b2947907,pomeranian
5218d67838cbb24860552aa61110447e,norwegian_elkhound
23b8314b67a64e270af6d68bdd280344,norfolk_terrier
0b34da5b754b8600edf49e02ce365988,tibetan_mastiff
08dc47beafdfdc5702dbf168c7eb3456,norwegian_elkhound
e137b0cd96051765c349377725c4696d,norwegian_elkhound
6773de1e84e4c85e120564d6841fe6ae,norwegian_elkhound
ea098e306986e45eb04ca43b3c7e1916,norwegian_elkhound
4c658fc5ea4ec2571ca87c50a1ac4572,bluetick
2e0aeaa29b6fe3dcd092c020e6fd45c9,norwegian_elkhound
df92d68c07ec91b2f67cec77980e00cf,pomeranian
e09859cae41cb59228518c09c3b27362,french_bulldog
e138d8e5745db1213cc08131e7420c7a,norwegian_elkhound
45edfc05ead76ddacbef7e9a2f099865,basenji
d199e1541032a10f67891d2da0d02a11,norwegian_elkhound
23df0336ab3f54104f8702bd9d8e4cbb,norwegian_elkhound
dc5e9c783baf02ccd14a58c4142120cd,norwegian_elkhound
5e75eb058a109d912b19e1b33e03a22b,pomeranian
111a7820d56b8cca8792215d7def8213,norwegian_elkhound
793ed5ef368e303559ad77da6dad0903,clumber
21717d69bbd1ea85d50ac6c302cd9128,clumber
3e29d30cb4344b152bdd6690673c8a5e,cardigan
06eb6e8527837abe14e0c05b310a5de9,lhasa
fd35a8d1fde0b1f9c27f604502539c51,norwegian_elkhound
149727c54d9ca9e4757bc139afbd7183,norwegian_elkhound
6b423ca7020e70eb05732843c5d2bad1,tibetan_mastiff
3b81b9a78a160407c823d2e8e66dde07,tibetan_mastiff
616bf51988ee33e53d0e96c2367594fb,tibetan_terrier
d973be88b6bbdaeb2d8434fc78e888a7,norwegian_elkhound
45e792cb54003301bb9abb587e50b429,french_bulldog
3dd28f8e10a898adef51f60755f87091,irish_terrier
867018aa05b8cdabb6add08966ddd266,norfolk_terrier
d049461a887cfddf49953b3e56d89b9e,norwegian_elkhound
af0875565d699c45cad0509c61c4244a,french_bulldog
3bf9fcebf762e98b9d5706e5cc96db35,norwegian_elkhound
ed3ff512284e226da7ce2853a0faeed7,norwegian_elkhound
74d0958335f471545048b074781c5228,pomeranian
5366834111cdfdc1876d2ce66ca8dead,norwegian_elkhound
10630ca7791c65508f5a460f43c90de7,irish_terrier
14679a610485f8741de7472af7b22c38,norwegian_elkhound
39846f9458de26be9ba4b6633e4bd047,gordon_setter
5b2d1ab24a9250bdea55819eb73e99b3,norwegian_elkhound
58f035c2426d1c300dfde4d891af4186,norwegian_elkhound
7fbd50d3bb80bf625575a40a48f5dc3c,norwegian_elkhound
aaaea3147c28c80cef02be1a99d4f9db,norwegian_elkhound
474742ec061801308d97cdbad4cafbe7,norwegian_elkhound
c856e2561c1f0e9fcc96fcdce6b5cb10,french_bulldog
af3bb35fbb65c50b2e707ff686f98f9d,norwegian_elkhound
f8a99a454fe2bbf5ecfa59952d473506,norwegian_elkhound
ca0e74e73b66d1aacb8122d96ecda636,norwegian_elkhound
37966f736c11d55a148ff25b83cf1bd9,french_bulldog
85505d3654e57f79c2044bd69fce95bd,pomeranian
7d634946a774f0131d2659cfdf104699,norwegian_elkhound
d69833d561d42a0a577c7759375d3159,tibetan_mastiff
1afeea9fb2189e022e751f209c9603a3,tibetan_mastiff
386024ac883f8d7b13a4d27e4df36905,borzoi
741124d7fac774d49937be33a5b57873,norwegian_elkhound
de85fdcf74dbe025b9b89819735cb9bc,pomeranian
